,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,Coordinates,latitude,longtitude
1135,house,eros rosewood city,sector 49,1.6,3500.0,4.0,4.0,3,4.0,New Property,60.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,"28.4121° N, 77.0480° E",28.4121,77.048
1136,flat,orchid petals,sector 49,4.79,11629.0,5.0,5.0,3+,14.0,Relatively New,3724.0,1.0,1.0,0.0,1.0,0.0,0.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
1137,house,ss aaron ville,sector 49,6.75,19737.0,5.0,4.0,2,2.0,Old Property,3420.0,1.0,1.0,1.0,0.0,0.0,0.0,78.0,"28.4121° N, 77.0480° E",28.4121,77.048
1138,flat,orchid petals,sector 49,2.09,11579.0,3.0,3.0,3,0.0,Relatively New,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
1139,flat,orchid petals,sector 49,2.35,11559.0,3.0,3.0,3,15.0,Relatively New,2030.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
1140,house,eros rosewood city,sector 49,3.75,22046.0,3.0,3.0,1,2.0,Old Property,1701.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,"28.4121° N, 77.0480° E",28.4121,77.048
1141,flat,orchid petals,sector 49,2.55,12319.0,3.0,4.0,3,8.0,Relatively New,2060.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
1142,flat,awho sispal vihar,sector 49,2.0,7262.0,4.0,3.0,3+,4.0,Old Property,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,"28.4121° N, 77.0480° E",28.4121,77.048
1143,flat,satya element one,sector 49,0.94,14009.0,1.0,2.0,2,2.0,Moderately Old,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4121° N, 77.0480° E",28.4121,77.048
1144,flat,satya element one,sector 49,0.8,11111.0,1.0,1.0,1,0.0,Moderately Old,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4121° N, 77.0480° E",28.4121,77.048
1145,house,independent,sector 49,4.45,15451.0,6.0,6.0,3,3.0,Moderately Old,2880.0,1.0,1.0,1.0,1.0,0.0,2.0,152.0,"28.4121° N, 77.0480° E",28.4121,77.048
1146,flat,vatika city,sector 49,1.79,12786.0,3.0,3.0,3,9.0,Old Property,1556.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,"28.4121° N, 77.0480° E",28.4121,77.048
1147,flat,vatika city,sector 49,2.65,11773.0,3.0,4.0,3,11.0,Moderately Old,2251.0,0.0,1.0,0.0,1.0,0.0,1.0,140.0,"28.4121° N, 77.0480° E",28.4121,77.048
1148,flat,orchid petals,sector 49,1.9,10526.0,3.0,3.0,3,9.0,Moderately Old,2006.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,"28.4121° N, 77.0480° E",28.4121,77.048
1149,flat,bestech park view city,sector 49,3.0,12589.0,4.0,4.0,3,5.0,Moderately Old,2200.0,0.0,1.0,0.0,1.0,0.0,1.0,141.0,"28.4121° N, 77.0480° E",28.4121,77.048
1150,house,eros rosewood villas,sector 49,2.8,15556.0,3.0,3.0,3,2.0,Moderately Old,1800.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,"28.4121° N, 77.0480° E",28.4121,77.048
1151,flat,bestech park view city,sector 49,2.7,12506.0,3.0,4.0,3+,6.0,Moderately Old,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4121° N, 77.0480° E",28.4121,77.048
1152,house,ss aaron ville,sector 49,6.75,15000.0,5.0,4.0,2,2.0,New Property,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4121° N, 77.0480° E",28.4121,77.048
1153,house,uppal southend,sector 49,3.75,25562.0,2.0,6.0,3+,3.0,Moderately Old,1467.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,"28.4121° N, 77.0480° E",28.4121,77.048
1154,flat,satya element one,sector 49,0.87,19333.0,1.0,1.0,1,2.0,Relatively New,500.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"28.4121° N, 77.0480° E",28.4121,77.048
1155,flat,orchid petals,sector 49,4.21,11836.0,5.0,6.0,3+,14.0,Relatively New,3219.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,"28.4121° N, 77.0480° E",28.4121,77.048
1156,flat,vatika city,sector 49,3.6,11921.0,4.0,5.0,3,7.0,Moderately Old,3356.0,0.0,1.0,0.0,1.0,0.0,2.0,15.0,"28.4121° N, 77.0480° E",28.4121,77.048
1157,flat,vatika city,sector 49,2.64,11723.0,3.0,4.0,3+,2.0,Moderately Old,2252.0,0.0,1.0,0.0,1.0,0.0,1.0,140.0,"28.4121° N, 77.0480° E",28.4121,77.048
1158,flat,orchid petals,sector 49,2.51,12179.0,3.0,3.0,3+,7.0,Old Property,2061.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,"28.4121° N, 77.0480° E",28.4121,77.048
1159,flat,vipul lavanya,sector 81,0.64,5263.0,2.0,2.0,3,12.0,Relatively New,1361.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1160,flat,dlf the ultima,sector 81,2.3,10937.0,3.0,3.0,3+,19.0,Relatively New,1617.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1161,flat,dlf the ultima,sector 81,2.28,10842.0,3.0,3.0,3+,14.0,Relatively New,1750.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1162,flat,signature global city 81,sector 81,0.82,8641.0,2.0,2.0,3,2.0,Relatively New,955.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1163,flat,bestech park view grand spa,sector 81,3.3,12222.0,4.0,5.0,3+,4.0,Relatively New,3070.0,1.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1164,flat,dlf the ultima,sector 81,2.29,10926.0,3.0,4.0,3+,15.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,103.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1165,flat,signature global synera,sector 81,0.49,6667.0,2.0,2.0,3,5.0,Relatively New,700.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1166,flat,dlf the ultima,sector 81,2.2,10476.0,3.0,4.0,3+,17.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1167,house,independent,sector 81,0.89,8128.0,1.0,1.0,0,1.0,Relatively New,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1168,flat,signature global city 81,sector 81,0.89,8279.0,2.0,2.0,2,3.0,Under Construction,1194.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1169,flat,vipul lavanya,sector 81,0.6,6667.0,2.0,2.0,1,0.0,Under Construction,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1170,flat,bestech park view grand spa,sector 81,2.35,8835.0,3.0,4.0,3+,6.0,Relatively New,2513.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1171,flat,bestech park view grand spa,sector 81,4.5,10714.0,4.0,6.0,3+,17.0,Relatively New,3801.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1172,flat,bestech park view ananda,sector 81,0.95,10626.0,2.0,2.0,2,2.0,Relatively New,1112.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1173,flat,dlf the ultima,sector 81,2.2,10461.0,3.0,3.0,3+,5.0,Relatively New,1570.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1174,flat,bestech park view ananda,sector 81,1.1,6687.0,3.0,2.0,3+,5.0,Relatively New,1319.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1175,flat,signature global city 81,sector 81,0.8,14652.0,2.0,2.0,2,4.0,Under Construction,607.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1176,flat,vipul lavanya,sector 81,0.75,5967.0,2.0,2.0,2,7.0,Moderately Old,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1177,flat,bestech park view ananda,sector 81,0.95,6985.0,2.0,2.0,2,14.0,Relatively New,1260.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1178,flat,dlf the ultima,sector 81,2.34,11185.0,3.0,4.0,3+,14.0,Relatively New,1760.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1179,flat,dlf the ultima,sector 81,3.45,12357.0,4.0,4.0,3+,25.0,Moderately Old,2527.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1180,flat,dlf the ultima,sector 81,2.2,11190.0,3.0,4.0,3+,7.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,104.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1181,flat,bestech park view ananda,sector 81,0.88,8044.0,2.0,2.0,3,8.0,Relatively New,1223.0,1.0,0.0,0.0,0.0,0.0,1.0,95.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1182,flat,signature global synera,sector 81,0.5,7886.0,2.0,2.0,1,11.0,New Property,704.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1183,flat,dlf the ultima,sector 81,2.45,11492.0,3.0,3.0,2,9.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1184,flat,bestech park view grand spa,sector 81,4.7,6786.0,4.0,4.0,3+,19.0,Relatively New,6268.0,0.0,1.0,0.0,0.0,0.0,1.0,140.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1185,flat,lavanya apartments,sector 81,0.9,5056.0,3.0,3.0,0,7.0,Relatively New,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1186,flat,dlf the ultima,sector 81,2.4,11412.0,3.0,3.0,3+,12.0,Relatively New,1650.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1187,flat,bestech park view ananda,sector 81,1.45,8011.0,3.0,3.0,3,8.0,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1188,flat,dlf the ultima,sector 81,2.25,10699.0,3.0,3.0,3+,11.0,Relatively New,1600.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1189,flat,signature global synera,sector 81,0.5,6803.0,2.0,2.0,3,6.0,Relatively New,700.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1190,flat,signature global synera,sector 81,0.38,9500.0,1.0,1.0,2,3.0,Relatively New,444.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1191,flat,dlf the ultima,sector 81,3.25,11805.0,4.0,4.0,3+,11.0,Moderately Old,2491.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1192,flat,dlf the ultima,sector 81,2.12,10081.0,3.0,3.0,3+,9.0,Relatively New,1650.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1193,flat,dlf the ultima,sector 81,2.35,11175.0,3.0,3.0,3+,14.0,Relatively New,1550.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1194,flat,dlf the ultima,sector 81,2.3,14375.0,3.0,4.0,3+,18.0,Relatively New,1854.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1195,flat,dlf the ultima,sector 81,2.3,14603.0,3.0,4.0,3+,27.0,Relatively New,1825.0,0.0,1.0,0.0,0.0,0.0,1.0,119.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1196,flat,dlf the ultima,sector 81,2.21,10366.0,3.0,3.0,3+,3.0,Relatively New,1881.0,0.0,1.0,0.0,0.0,0.0,2.0,149.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1197,flat,bestech park view grand spa,sector 81,2.3,8647.0,3.0,4.0,3+,7.0,Relatively New,2280.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1198,flat,bestech park view ananda,sector 81,1.45,8735.0,3.0,2.0,3+,3.0,Relatively New,1352.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1199,flat,dlf the ultima,sector 81,2.5,11726.0,3.0,3.0,2,20.0,Relatively New,1700.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1200,flat,dlf the ultima,sector 81,3.5,11686.0,4.0,5.0,3+,7.0,Relatively New,2577.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1201,flat,bestech park view grand spa,sector 81,3.0,9419.0,4.0,5.0,2,6.0,Relatively New,2882.0,0.0,1.0,0.0,0.0,0.0,1.0,110.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1202,flat,dlf the ultima,sector 81,3.46,12047.0,4.0,4.0,3+,10.0,New Property,2599.0,0.0,1.0,0.0,0.0,0.0,2.0,161.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1203,flat,bestech park view ananda,sector 81,1.15,6928.0,3.0,2.0,3+,12.0,Relatively New,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1204,flat,signature global city 81,sector 81,0.96,9766.0,2.0,2.0,2,1.0,Under Construction,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1205,flat,dlf the ultima,sector 81,2.35,11233.0,3.0,4.0,3+,18.0,Relatively New,1558.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1206,flat,bestech park view ananda,sector 81,0.9,6618.0,2.0,2.0,3,8.0,New Property,1231.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1207,flat,dlf the ultima,sector 81,2.25,10553.0,3.0,3.0,3+,15.0,Relatively New,1929.0,0.0,1.0,0.0,0.0,0.0,2.0,165.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1208,flat,bestech park view ananda,sector 81,0.95,6985.0,2.0,2.0,2,13.0,Relatively New,1150.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1209,flat,signature global synera,sector 81,0.39,6500.0,2.0,2.0,2,6.0,Relatively New,667.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1210,flat,bestech spa signature,sector 81,4.45,10595.0,4.0,4.0,3+,8.0,Relatively New,3850.0,1.0,1.0,0.0,1.0,1.0,1.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1211,flat,bestech park view grand spa,sector 81,2.29,8609.0,3.0,4.0,3+,10.0,Relatively New,2315.0,1.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1212,flat,vipul lavanya,sector 81,0.65,5263.0,2.0,2.0,2,14.0,Moderately Old,985.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1213,flat,bestech park view ananda,sector 81,1.35,7542.0,3.0,3.0,3+,10.0,Moderately Old,1438.0,0.0,0.0,1.0,0.0,0.0,1.0,72.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1214,flat,bestech park view grand spa,sector 81,4.2,10000.0,4.0,4.0,3+,25.0,Relatively New,3512.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1215,flat,bestech park view grand spa,sector 81,2.91,9137.0,4.0,5.0,2,6.0,Relatively New,3017.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1216,flat,dlf the ultima,sector 81,3.45,12013.0,4.0,4.0,3+,10.0,New Property,2599.0,0.0,1.0,0.0,0.0,0.0,2.0,165.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1217,flat,dlf the ultima,sector 81,2.7,12802.0,3.0,3.0,3,15.0,Relatively New,2343.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1218,flat,bestech park view grand spa,sector 81,2.4,9023.0,3.0,4.0,3+,8.0,New Property,2407.0,1.0,1.0,0.0,0.0,0.0,1.0,167.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1219,flat,bestech park view grand spa,sector 81,2.35,8835.0,3.0,4.0,3+,10.0,Relatively New,2511.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1220,house,bestech park view aindependentda,sector 81,4.35,7937.0,4.0,4.0,3,2.0,Relatively New,5480.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1221,flat,dlf the ultima,sector 81,2.25,10553.0,3.0,3.0,3+,6.0,New Property,1929.0,0.0,1.0,0.0,0.0,0.0,2.0,168.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1222,flat,bestech park view ananda,sector 81,1.15,6928.0,3.0,2.0,3+,6.0,Relatively New,1463.0,1.0,0.0,0.0,0.0,0.0,1.0,104.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1223,flat,bestech park view grand spa,sector 81,2.2,8271.0,3.0,4.0,3+,8.0,Relatively New,2481.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1224,flat,bestech park view grand spa,sector 81,2.25,8459.0,3.0,4.0,3+,8.0,Relatively New,2300.0,1.0,1.0,1.0,0.0,0.0,1.0,122.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1225,flat,vipul lavanya,sector 81,1.0,8000.0,2.0,2.0,2,7.0,Relatively New,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1226,flat,signature global synera,sector 81,0.4,6319.0,2.0,2.0,1,12.0,Relatively New,586.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1227,flat,bestech park view ananda,sector 81,1.4,7735.0,3.0,3.0,3+,6.0,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1228,flat,dlf the ultima,sector 81,2.5,11726.0,3.0,3.0,2,4.0,Relatively New,2130.0,0.0,1.0,0.0,0.0,0.0,2.0,82.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1229,flat,signature global synera,sector 81,0.48,8027.0,2.0,2.0,1,14.0,Relatively New,547.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1230,flat,signature global synera,sector 81,0.48,8451.0,2.0,2.0,1,7.0,Relatively New,613.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1231,flat,bestech park view grand spa,sector 81,4.0,9524.0,4.0,5.0,3+,15.0,Relatively New,3801.0,0.0,1.0,0.0,0.0,0.0,1.0,127.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1232,flat,vipul lavanya,sector 81,1.28,7175.0,3.0,3.0,3,1.0,Moderately Old,1982.0,0.0,1.0,0.0,1.0,0.0,1.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1233,flat,signature global synera,sector 81,0.45,7525.0,2.0,2.0,2,6.0,Relatively New,664.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1234,flat,bestech park view ananda,sector 81,0.87,7952.0,2.0,2.0,3,8.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1235,flat,dlf the ultima,sector 81,2.4,11257.0,3.0,3.0,2,10.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1236,flat,bestech park view ananda,sector 81,1.35,7542.0,3.0,3.0,3+,8.0,Old Property,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1237,flat,dlf the ultima,sector 81,2.3,10994.0,3.0,4.0,3+,6.0,New Property,1893.0,0.0,1.0,0.0,0.0,0.0,2.0,167.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1238,flat,dlf the ultima,sector 81,2.26,10762.0,3.0,4.0,3+,17.0,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1239,flat,bestech spa signature,sector 81,4.4,12571.0,4.0,4.0,3+,6.0,New Property,3700.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1240,flat,signature global synera,sector 81,0.31,7434.0,1.0,1.0,1,13.0,Relatively New,366.0,0.0,0.0,0.0,0.0,0.0,2.0,123.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1241,flat,bestech park view grand spa,sector 81,2.22,8346.0,3.0,4.0,3+,15.0,Relatively New,2407.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1242,flat,vipul lavanya,sector 81,0.6,6667.0,2.0,2.0,1,0.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1243,flat,dlf the ultima,sector 81,2.25,10755.0,3.0,4.0,3+,11.0,Relatively New,2090.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1244,flat,dlf the ultima,sector 81,2.4,11412.0,3.0,4.0,3+,19.0,Relatively New,1903.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1245,house,signature global city 81,sector 81,0.75,6849.0,3.0,2.0,3,4.0,Under Construction,1095.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,"28.3867° N, 76.9485° E",28.3867,76.9485
1246,flat,emaar mgf the palm drive,sector 66,3.5,15909.0,3.0,3.0,3,7.0,Moderately Old,2125.0,0.0,1.0,1.0,0.0,0.0,1.0,149.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1247,flat,emaar mgf the palm drive,sector 66,3.5,16471.0,3.0,4.0,3,6.0,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1248,flat,emaar mgf the enclave,sector 66,2.1,12353.0,3.0,4.0,2,12.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,156.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1249,flat,bptp mansions park prime,sector 66,3.0,10854.0,4.0,4.0,3,3.0,Relatively New,2700.0,1.0,1.0,0.0,1.0,1.0,1.0,174.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1250,flat,emaar mgf palm studios,sector 66,1.7,13503.0,2.0,2.0,2,7.0,Relatively New,1072.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1251,house,emaar mgf marbella,sector 66,12.0,38095.0,5.0,6.0,3+,3.0,Relatively New,3150.0,0.0,1.0,1.0,0.0,0.0,1.0,153.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1252,house,emaar mgf marbella,sector 66,12.0,38095.0,5.0,6.0,3+,4.0,New Property,3150.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1253,house,emaar mgf marbella,sector 66,18.0,40000.0,5.0,6.0,3+,3.0,Relatively New,4500.0,1.0,1.0,1.0,1.0,0.0,2.0,153.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1254,house,emaar mgf marbella,sector 66,19.0,31667.0,5.0,6.0,3+,3.0,Relatively New,6667.0,0.0,1.0,1.0,1.0,0.0,1.0,110.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1255,flat,emaar the palm drive,sector 66,3.9,18634.0,3.0,4.0,3,2.0,Relatively New,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1256,flat,emaar mgf palm terraces select,sector 66,3.4,14108.0,4.0,4.0,3+,2.0,Relatively New,2210.0,0.0,1.0,0.0,0.0,0.0,1.0,157.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1257,flat,emaar mgf the palm drive,sector 66,2.99,14950.0,3.0,3.0,3,7.0,Relatively New,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1258,flat,emaar mgf the palm drive,sector 66,2.8,14359.0,3.0,3.0,2,12.0,New Property,1950.0,1.0,1.0,0.0,1.0,0.0,2.0,69.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1259,house,emaar mgf marbella,sector 66,12.0,37037.0,5.0,5.0,3+,3.0,New Property,3240.0,0.0,1.0,1.0,1.0,0.0,1.0,106.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1260,flat,emaar mgf the palm drive,sector 66,3.2,17778.0,3.0,3.0,3,12.0,Relatively New,1800.0,1.0,1.0,1.0,1.0,0.0,1.0,117.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1261,flat,emaar mgf the palm drive,sector 66,2.85,14615.0,3.0,3.0,3,11.0,Relatively New,1950.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1262,house,emaar mgf marbella,sector 66,15.1,18605.0,5.0,5.0,3+,3.0,New Property,8067.799999999999,1.0,1.0,1.0,1.0,0.0,0.0,120.0,"28.3925° N, 77.0541° E",28.3925,77.0541
1263,flat,emaar mgf the palm drive,sector 66,2.8,16471.0,3.0,4.0,3,8.0,Relatively New,1700.0,0.0,1.0,0.0,0.0,0.0,1.0,117.0,"28.3925° N, 77.0541° E",28.3925,77.0541
